iter	Passed	Remaining
997	37514	37664
998	37552	37627
999	37583	37583
1000	37614	37539
1001	37644	37494
1002	37673	37447
1003	37701	37401
1004	37737	37361
1005	37769	37318
1006	37799	37273
1007	37832	37232
1008	37862	37186
1009	37890	37140
1010	37996	37169
1011	38085	37181
1012	38157	37178
1013	38186	37132
1014	38217	37087
1015	38247	37042
1016	38280	37001
1017	38320	36964
1018	38351	36921
1019	38383	36877
1020	38414	36834
1021	38445	36789
1022	38477	36747
1023	38514	36708
1024	38544	36664
1025	38573	36618
1026	38603	36574
1027	38631	36527
1028	38660	36481
1029	38695	36441
1030	38724	36395
1031	38753	36349
1032	38783	36305
1033	38811	36259
1034	38841	36214
1035	38879	36177
1036	38908	36131
1037	38939	36088
1038	38971	36045
1039	39001	36001
1040	39031	35957
1041	39071	35922
1042	39100	35876
1043	39132	35834
1044	39162	35789
1045	39191	35744
1046	39221	35700
1047	39259	35663
1048	39292	35621
1049	39324	35578
1050	39355	35535
1051	39384	35491
1052	39415	35447
1053	39446	35404
1054	39488	35371
1055	39521	35330
1056	39550	35284
1057	39581	35242
1058	39609	35196
1059	39638	35151
1060	39674	35112
1061	39705	35069
1062	39737	35027
1063	39766	34982
1064	39794	34936
1065	39825	34893
1066	39862	34856
1067	39893	34813
1068	39923	34769
1069	39953	34725
1070	39985	34683
1071	40016	34641
1072	40053	34603
1073	40085	34561
1074	40116	34518
1075	40147	34476
1076	40177	34432
1077	40210	34391
1078	40248	34354
1079	40281	34313
1080	40311	34270
1081	40341	34227
1082	40371	34183
1083	40401	34140
1084	40438	34102
1085	40471	34061
1086	40502	34019
1087	40533	33976
1088	40564	33934
1089	40597	33893
1090	40634	33855
1091	40665	33813
1092	40695	33769
1093	40723	33724
1094	40753	33682
1095	40783	33639
1096	40820	33601
1097	40851	33559
1098	40879	33514
1099	40909	33471
1100	40941	33430
1101	40971	33386
1102	41005	33347
1103	41043	33310
1104	41074	33268
1105	41104	33225
1106	41133	33181
1107	41166	33141
1108	41206	33106
1109	41238	33065
1110	41269	33022
1111	41299	32980
1112	41332	32939
1113	41360	32895
1114	41400	32860
1115	41432	32819
1116	41461	32775
1117	41492	32733
1118	41520	32689
1119	41549	32646
1120	41586	32608
1121	41618	32567
1122	41648	32524
1123	41680	32483
1124	41709	32440
1125	41741	32399
1126	41779	32363
1127	41810	32321
1128	41841	32279
1129	41871	32237
1130	41902	32195
1131	41929	32151
1132	41979	32123
1133	42019	32088
1134	42056	32051
1135	42092	32013
1136	42193	32025
1137	42382	32103
1138	42511	32135
1139	42559	32106
1140	42636	32098
1141	42753	32121
1142	42817	32103
1143	42887	32090
1144	42971	32087
1145	43010	32051
1146	43061	32024
1147	43099	31986
1148	43141	31952
1149	43204	31934
1150	43282	31926
1151	43342	31904
1152	43407	31887
1153	43485	31879
1154	43563	31871
1155	43609	31839
1156	43655	31807
1157	43695	31771
1158	43733	31733
1159	43769	31695
1160	43799	31651
1161	43839	31615
1162	43989	31658
1163	44064	31647
1164	44116	31619
1165	44173	31595
1166	44262	31594
1167	44300	31556
1168	44330	31513
1169	44363	31471
1170	44403	31435
1171	44435	31393
1172	44468	31351
1173	44497	31307
1174	44528	31264
1175	44558	31221
1176	44598	31184
1177	44629	31141
1178	44658	31098
1179	44690	31055
1180	44721	31013
1181	44756	30973
1182	44821	30954
1183	44868	30923
1184	44923	30896
1185	44970	30864
1186	45023	30837
1187	45066	30802
1188	45122	30777
1189	45169	30745
1190	45226	30720
1191	45266	30684
1192	45314	30652
1193	45372	30628
1194	45437	30608
1195	45494	30583
1196	45526	30541
1197	45556	30497
1198	45596	30461
1199	45632	30421
1200	45663	30378
1201	45693	30335
1202	45723	30292
1203	45754	30249
1204	45791	30211
1205	45824	30169
1206	45853	30125
1207	45883	30082
1208	45914	30039
1209	45943	29996
1210	45982	29958
1211	46014	29917
1212	46044	29874
1213	46072	29829
1214	46108	29790
1215	46148	29753
1216	46204	29727
1217	46252	29695
1218	46312	29672
1219	46369	29646
1220	46413	29612
1221	46469	29585
1222	46514	29551
1223	46575	29528
1224	46626	29498
1225	46675	29467
1226	46720	29433
1227	46757	29394
1228	46796	29357
1229	46862	29336
1230	46900	29298
1231	46939	29261
1232	46988	29229
1233	47051	29206
1234	47090	29169
1235	47145	29141
1236	47212	29121
1237	47249	29082
1238	47312	29059
1239	47365	29030
1240	47409	28995
1241	47450	28959
1242	47481	28916
1243	47513	28874
1244	47543	28831
1245	47575	28789
1246	47612	28750
1247	47645	28709
1248	47679	28668
1249	47710	28626
1250	47739	28582
1251	47770	28540
1252	47809	28502
1253	47843	28461
1254	47874	28419
1255	47905	28376
1256	47948	28341
1257	48012	28318
1258	48054	28283
1259	48104	28251
1260	48149	28217
1261	48196	28184
1262	48237	28148
1263	48292	28119
1264	48335	28084
1265	48418	28072
1266	48515	28067
1267	48575	28041
1268	48624	28009
1269	48685	27984
1270	48724	27946
1271	48780	27918
1272	48827	27884
1273	48891	27861
1274	48934	27825
1275	48993	27798
1276	49043	27767
1277	49086	27731
1278	49128	27694
1279	49169	27658
1280	49228	27631
1281	49278	27598
1282	49343	27575
1283	49392	27542
1284	49469	27525
1285	49529	27499
1286	49589	27472
1287	49632	27436
1288	49672	27398
1289	49715	27362
1290	49769	27332
1291	49804	27292
1292	49859	27262
1293	49907	27229
1294	49958	27197
1295	50002	27161
1296	50043	27124
1297	50096	27094
1298	50160	27068
1299	50217	27040
1300	50271	27009
1301	50308	26970
1302	50371	26944
1303	50424	26913
1304	50460	26873
1305	50517	26844
1306	50562	26809
1307	50608	26774
1308	50645	26734
1309	50687	26698
1310	50721	26657
1311	50754	26614
1312	50783	26571
1313	50814	26528
1314	50845	26485
1315	50891	26451
1316	50931	26413
1317	50959	26369
1318	50993	26327
1319	51024	26285
1320	51061	26246
1321	51095	26204
1322	51125	26161
1323	51154	26117
1324	51273	26120
1325	51375	26114
1326	51438	26087
1327	51495	26058
1328	51533	26018
1329	51564	25976
1330	51595	25933
1331	51626	25890
1332	51656	25847
1333	51690	25806
1334	51727	25767
1335	51758	25724
1336	51789	25681
1337	51818	25638
1338	51847	25594
1339	51881	25553
1340	51928	25519
1341	51962	25477
1342	51994	25436
1343	52026	25393
1344	52054	25350
1345	52096	25312
1346	52127	25270
1347	52157	25227
1348	52186	25183
1349	52218	25142
1350	52248	25099
1351	52284	25059
1352	52318	25018
1353	52348	24975
1354	52378	24932
1355	52407	24889
1356	52435	24845
1357	52471	24806
1358	52505	24765
1359	52534	24722
1360	52565	24680
1361	52596	24637
1362	52627	24595
1363	52664	24555
1364	52699	24515
1365	52729	24473
1366	52759	24430
1367	52788	24387
1368	52820	24346
1369	52859	24307
1370	52891	24266
1371	52923	24224
1372	52952	24181
1373	52982	24139
1374	53013	24096
1375	53051	24058
1376	53083	24016
1377	53114	23974
1378	53143	23931
1379	53173	23889
1380	53205	23847
1381	53243	23809
1382	53278	23769
1383	53307	23726
1384	53338	23684
1385	53368	23642
1386	53397	23599
1387	53433	23560
1388	53466	23519
1389	53498	23477
1390	53528	23435
1391	53559	23393
1392	53589	23351
1393	53626	23312
1394	53658	23271
1395	53689	23229
1396	53720	23187
1397	53750	23145
1398	53779	23103
1399	53817	23064
1400	53854	23025
1401	53885	22983
1402	53914	22941
1403	53945	22899
1404	53978	22859
1405	54017	22820
1406	54051	22780
1407	54080	22738
1408	54110	22696
1409	54141	22654
1410	54169	22612
1411	54208	22573
1412	54240	22532
1413	54269	22490
1414	54298	22448
1415	54326	22405
1416	54359	22365
1417	54397	22326
1418	54431	22286
1419	54458	22243
1420	54487	22201
1421	54515	22158
1422	54545	22117
1423	54579	22077
1424	54614	22037
1425	54643	21995
1426	54675	21954
1427	54704	21912
1428	54733	21870
1429	54772	21832
1430	54804	21791
1431	54833	21749
1432	54863	21707
1433	54892	21666
1434	54924	21625
1435	54966	21588
1436	55000	21548
1437	55031	21507
1438	55064	21466
1439	55095	21425
1440	55124	21384
1441	55165	21346
1442	55196	21305
1443	55227	21264
1444	55257	21223
1445	55290	21183
1446	55319	21141
1447	55371	21108
1448	55418	21073
1449	55463	21037
1450	55503	21000
1451	55543	20962
1452	55581	20924
1453	55614	20883
1454	55643	20842
1455	55672	20800
1456	55702	20759
1457	55739	20720
1458	55775	20681
1459	55808	20641
1460	55837	20599
1461	55867	20558
1462	55898	20517
1463	55936	20479
1464	55971	20440
1465	56002	20399
1466	56036	20359
1467	56067	20318
1468	56098	20278
1469	56135	20239
1470	56172	20200
1471	56202	20159
1472	56233	20118
1473	56265	20078
1474	56295	20037
1475	56331	19998
1476	56373	19961
1477	56402	19920
1478	56434	19879
1479	56465	19839
1480	56496	19798
1481	56533	19760
1482	56568	19720
1483	56598	19679
1484	56627	19638
1485	56657	19597
1486	56687	19556
1487	56724	19518
1488	56760	19479
1489	56790	19438
1490	56820	19397
1491	56851	19357
1492	56883	19316
1493	56920	19278
1494	56952	19237
1495	56981	19197
1496	57011	19156
1497	57042	19115
1498	57072	19074
1499	57106	19035
1500	57144	18997
1501	57175	18957
1502	57204	18916
1503	57236	18875
1504	57262	18833
1505	57302	18796
1506	57338	18757
1507	57368	18716
1508	57398	18676
1509	57428	18635
1510	57457	18594
1511	57497	18557
1512	57531	18518
1513	57561	18477
1514	57592	18437
1515	57622	18396
1516	57652	18355
1517	57689	18317
1518	57735	18282
1519	57778	18245
1520	57816	18207
1521	57853	18169
1522	57900	18134
1523	57940	18096
1524	57974	18057
1525	58013	18020
1526	58052	17982
1527	58096	17946
1528	58137	17909
1529	58177	17871
1530	58217	17834
1531	58259	17797
1532	58304	17761
1533	58344	17723
1534	58381	17685
1535	58418	17647
1536	58455	17608
1537	58503	17574
1538	58546	17537
1539	58581	17498
1540	58617	17459
1541	58650	17420
1542	58698	17385
1543	58738	17347
1544	58777	17309
1545	58816	17272
1546	58853	17233
1547	58909	17201
1548	58945	17162
1549	58977	17122
1550	59011	17083
1551	59044	17043
1552	59082	17005
1553	59118	16966
1554	59150	16927
1555	59182	16887
1556	59212	16847
1557	59243	16807
1558	59280	16768
1559	59313	16729
1560	59344	16689
1561	59373	16648
1562	59402	16608
1563	59435	16569
1564	59472	16530
1565	59507	16491
1566	59537	16451
1567	59567	16411
1568	59598	16371
1569	59627	16331
1570	59668	16293
1571	59706	16256
1572	59737	16216
1573	59767	16176
1574	59798	16136
1575	59829	16096
1576	59869	16058
1577	59903	16019
1578	59935	15980
1579	59965	15940
1580	59996	15900
1581	60026	15860
1582	60064	15822
1583	60101	15784
1584	60132	15744
1585	60163	15704
1586	60191	15664
1587	60222	15624
1588	60260	15586
1589	60298	15548
1590	60327	15508
1591	60358	15468
1592	60388	15428
1593	60418	15388
1594	60454	15350
1595	60488	15311
1596	60518	15271
1597	60548	15231
1598	60578	15192
1599	60609	15152
1600	60647	15114
1601	60680	15075
1602	60710	15035
1603	60738	14995
1604	60771	14956
1605	60803	14916
1606	60839	14878
1607	60878	14840
1608	60908	14801
1609	60938	14761
1610	60968	14721
1611	60996	14681
1612	61033	14643
1613	61069	14605
1614	61100	14565
1615	61130	14526
1616	61158	14485
1617	61188	14446
1618	61227	14408
1619	61262	14370
1620	61291	14330
1621	61320	14290
1622	61350	14250
1623	61381	14211
1624	61420	14173
1625	61457	14135
1626	61488	14096
1627	61517	14056
1628	61547	14017
1629	61581	13978
1630	61620	13941
1631	61655	13902
1632	61687	13863
1633	61718	13824
1634	61749	13785
1635	61781	13745
1636	61820	13708
1637	61853	13669
1638	61886	13630
1639	61918	13591
1640	61946	13551
1641	61977	13512
1642	62016	13475
1643	62052	13437
1644	62080	13397
1645	62109	13357
1646	62140	13318
1647	62169	13278
1648	62207	13241
1649	62242	13203
1650	62273	13163
1651	62303	13124
1652	62332	13084
1653	62364	13045
1654	62400	13007
1655	62435	12969
1656	62463	12929
1657	62492	12890
1658	62523	12851
1659	62553	12812
1660	62593	12774
1661	62630	12737
1662	62661	12698
1663	62690	12658
1664	62720	12619
1665	62752	12580
